No,Price,Area,Bedrooms,WCs,Floors,Legal_status,Price_per_sqm,District_encoded,Month,Frontage_1,Frontage_0,Average_pricesqm
4679,6.85,72.0,3.0,3.0,2.0,1.0,0.1,22,11,0,1,0.10401656314699793
4680,4.2,52.0,2.0,2.0,2.0,0.0,0.08,22,11,0,0,0.10401656314699793
4681,7.5,67.0,5.0,6.0,3.0,0.0,0.11,22,11,1,0,0.10401656314699793
4682,3.85,52.0,3.0,2.0,2.0,1.0,0.07,22,11,0,1,0.10401656314699793
4683,7.38,70.0,4.0,4.0,4.0,1.0,0.11,22,11,0,1,0.10401656314699793
4684,12.0,60.0,4.0,5.0,4.0,1.0,0.2,22,11,0,1,0.10401656314699793
4685,3.35,40.0,3.0,2.0,2.0,1.0,0.08,22,11,0,1,0.10401656314699793
4686,3.35,40.0,2.0,2.0,2.0,1.0,0.08,22,11,0,1,0.10401656314699793
4687,3.35,50.0,2.0,2.0,2.0,1.0,0.07,22,11,0,1,0.10401656314699793
4688,4.5,50.0,2.0,2.0,2.0,1.0,0.09,22,11,0,1,0.10401656314699793
4689,4.5,56.0,3.0,3.0,3.0,1.0,0.08,22,11,0,1,0.10401656314699793
4690,13.5,72.0,6.0,6.0,4.0,1.0,0.19,22,11,0,1,0.10401656314699793
4691,9.6,50.0,1.0,1.0,1.0,0.0,0.19,22,11,1,0,0.10401656314699793
4692,13.5,72.0,6.0,6.0,5.0,1.0,0.19,22,11,1,0,0.10401656314699793
4693,9.6,50.0,3.0,2.0,1.0,0.0,0.19,22,11,0,0,0.10401656314699793
4694,4.1,51.0,2.0,2.0,2.0,0.0,0.08,22,11,0,0,0.10401656314699793
4695,11.0,80.0,6.0,5.0,4.0,1.0,0.14,22,11,1,0,0.10401656314699793
4696,5.0,51.0,4.0,3.0,2.0,1.0,0.1,22,11,0,1,0.10401656314699793
4697,7.8,71.0,5.0,6.0,3.0,1.0,0.11,22,11,0,1,0.10401656314699793
4698,6.4,84.0,3.0,3.0,3.0,1.0,0.08,22,11,0,1,0.10401656314699793
4699,4.9,52.0,2.0,2.0,2.0,0.0,0.09,22,11,0,0,0.10401656314699793
4700,5.6,52.0,5.0,4.0,4.0,1.0,0.11,22,11,0,1,0.10401656314699793
4701,5.9,74.0,3.0,3.0,3.0,1.0,0.08,22,11,1,0,0.10401656314699793
4702,5.4,72.0,4.0,4.0,4.0,1.0,0.08,22,11,0,1,0.10401656314699793
4703,5.2,41.0,3.0,4.0,4.0,0.0,0.13,22,11,0,1,0.10401656314699793
4704,5.5,64.0,4.0,4.0,4.0,1.0,0.09,22,11,1,0,0.10401656314699793
4705,5.8,84.0,4.0,3.0,3.0,1.0,0.07,22,11,1,0,0.10401656314699793
4706,14.5,83.0,7.0,5.0,3.0,1.0,0.17,22,11,1,0,0.10401656314699793
4707,14.5,83.0,7.0,4.0,4.0,1.0,0.17,22,11,1,0,0.10401656314699793
4708,5.9,88.0,3.0,4.0,4.0,1.0,0.07,22,11,0,1,0.10401656314699793
4709,4.2,44.0,4.0,3.0,3.0,0.0,0.1,22,10,0,0,0.10401656314699793
4710,5.0,50.0,3.0,2.0,2.0,0.0,0.1,22,10,0,1,0.10401656314699793
4711,4.2,64.0,3.0,2.0,3.0,1.0,0.07,22,10,0,1,0.10401656314699793
4712,5.9,96.0,3.0,2.0,3.0,1.0,0.06,22,10,0,1,0.10401656314699793
4713,4.2,60.0,3.0,2.0,2.0,0.0,0.07,22,10,0,0,0.10401656314699793
4714,8.4,110.0,3.0,3.0,3.0,1.0,0.08,22,10,1,0,0.10401656314699793
4715,4.1,60.0,2.0,2.0,2.0,0.0,0.07,22,10,0,0,0.10401656314699793
4716,6.3,63.0,2.0,2.0,3.0,1.0,0.1,22,10,0,1,0.10401656314699793
4717,4.3,52.0,2.0,2.0,2.0,0.0,0.08,22,10,0,1,0.10401656314699793
4718,3.6,52.0,2.0,2.0,2.0,0.0,0.07,22,10,0,0,0.10401656314699793
4719,5.5,70.0,4.0,3.0,4.0,1.0,0.08,22,10,0,1,0.10401656314699793
4720,5.3,68.0,4.0,3.0,3.0,1.0,0.08,22,10,0,1,0.10401656314699793
4721,4.9,66.0,3.0,2.0,3.0,1.0,0.07,22,10,0,1,0.10401656314699793
4722,2.85,35.0,2.0,2.0,4.0,0.0,0.08,22,10,0,0,0.10401656314699793
4723,4.5,52.0,2.0,2.0,2.0,0.0,0.09,22,10,0,0,0.10401656314699793
4724,4.1,56.0,2.0,2.0,2.0,0.0,0.07,22,10,0,1,0.10401656314699793
4725,3.6,52.0,3.0,2.0,2.0,1.0,0.07,22,10,0,1,0.10401656314699793
4726,4.1,58.0,3.0,2.0,3.0,0.0,0.07,22,10,0,0,0.10401656314699793
4727,5.4,64.0,4.0,2.0,4.0,1.0,0.08,22,10,0,1,0.10401656314699793
4728,4.1,48.0,2.0,2.0,2.0,0.0,0.09,22,10,0,1,0.10401656314699793
4729,3.25,50.0,2.0,2.0,2.0,0.0,0.06,22,10,0,1,0.10401656314699793
4730,6.8,105.0,3.0,3.0,3.0,1.0,0.06,22,10,0,1,0.10401656314699793
4731,4.9,60.0,4.0,4.0,2.0,0.0,0.08,22,10,0,1,0.10401656314699793
4732,5.2,80.0,3.0,3.0,3.0,1.0,0.06,22,10,0,1,0.10401656314699793
4733,6.9,60.0,3.0,3.0,3.0,1.0,0.12,22,10,0,1,0.10401656314699793
4734,11.2,75.0,2.0,3.0,3.0,0.0,0.15,22,10,1,0,0.10401656314699793
4735,5.38,72.0,3.0,3.0,3.0,1.0,0.07,22,10,1,0,0.10401656314699793
4736,6.6,55.0,6.0,3.0,3.0,1.0,0.12,22,10,0,1,0.10401656314699793
4737,3.5,36.0,2.0,2.0,2.0,0.0,0.1,22,10,0,1,0.10401656314699793
4738,5.8,92.0,3.0,3.0,3.0,1.0,0.06,22,10,0,1,0.10401656314699793
4739,4.1,51.0,2.0,2.0,2.0,0.0,0.08,22,10,0,0,0.10401656314699793
4740,3.4,41.0,2.0,2.0,2.0,0.0,0.08,22,10,0,1,0.10401656314699793
4741,3.1,41.0,2.0,2.0,2.0,0.0,0.08,22,10,0,0,0.10401656314699793
4742,8.47,188.0,3.0,2.0,3.0,0.0,0.05,22,10,0,0,0.10401656314699793
4743,5.2,71.0,2.0,2.0,2.0,0.0,0.07,22,10,0,1,0.10401656314699793
4744,2.7,35.0,2.0,2.0,1.0,0.0,0.08,22,10,0,0,0.10401656314699793
4745,7.48,80.0,4.0,3.0,4.0,1.0,0.09,22,10,0,0,0.10401656314699793
4746,4.4,64.0,3.0,2.0,3.0,1.0,0.07,22,10,0,1,0.10401656314699793
4747,4.0,40.0,4.0,3.0,3.0,1.0,0.1,22,10,0,1,0.10401656314699793
4748,13.38,66.0,5.0,4.0,5.0,1.0,0.2,22,10,1,0,0.10401656314699793
4749,4.7,60.0,3.0,3.0,3.0,1.0,0.08,22,9,0,1,0.10401656314699793
4750,4.0,55.0,2.0,2.0,3.0,0.0,0.07,22,10,1,0,0.10401656314699793
4751,6.8,67.0,2.0,2.0,4.0,0.0,0.1,22,9,0,1,0.10401656314699793
4752,5.2,64.0,2.0,2.0,3.0,0.0,0.08,22,9,0,0,0.10401656314699793
4753,5.9,76.0,4.0,3.0,4.0,1.0,0.08,22,9,0,1,0.10401656314699793
4754,13.38,72.0,5.0,4.0,5.0,1.0,0.19,22,9,0,0,0.10401656314699793
4755,5.4,76.0,4.0,3.0,4.0,1.0,0.07,22,9,0,1,0.10401656314699793
4756,3.2,35.0,3.0,2.0,3.0,1.0,0.09,22,9,0,1,0.10401656314699793
4757,5.3,80.0,3.0,3.0,2.0,0.0,0.07,22,9,0,1,0.10401656314699793
4758,10.28,100.0,5.0,5.0,5.0,1.0,0.1,22,9,1,0,0.10401656314699793
4759,5.35,71.0,3.0,3.0,2.0,0.0,0.08,22,9,0,1,0.10401656314699793
4760,4.0,49.0,2.0,2.0,3.0,1.0,0.08,22,9,0,1,0.10401656314699793
4761,4.8,70.0,3.0,2.0,3.0,1.0,0.07,22,9,1,0,0.10401656314699793
4762,2.3,24.0,2.0,3.0,3.0,0.0,0.1,22,9,0,1,0.10401656314699793
4763,3.6,40.0,3.0,2.0,3.0,1.0,0.09,22,9,1,0,0.10401656314699793
4764,5.1,48.0,4.0,3.0,3.0,0.0,0.11,22,9,0,1,0.10401656314699793
4765,3.55,37.0,3.0,3.0,2.0,1.0,0.1,22,9,0,1,0.10401656314699793
4766,6.8,60.0,4.0,4.0,4.0,0.0,0.11,22,9,1,0,0.10401656314699793
4767,4.5,58.0,3.0,3.0,3.0,0.0,0.08,22,9,0,1,0.10401656314699793
4768,6.1,68.0,3.0,3.0,3.0,1.0,0.09,22,9,0,1,0.10401656314699793
4769,6.0,58.0,3.0,3.0,3.0,0.0,0.1,22,9,0,0,0.10401656314699793
4770,6.68,80.0,4.0,4.0,4.0,1.0,0.08,22,9,0,0,0.10401656314699793
4771,7.58,68.0,5.0,4.0,5.0,1.0,0.11,22,9,0,0,0.10401656314699793
4772,5.5,80.0,3.0,3.0,3.0,1.0,0.07,22,9,0,0,0.10401656314699793
4773,8.28,80.0,5.0,4.0,5.0,1.0,0.1,22,9,1,0,0.10401656314699793
4774,3.5,52.0,2.0,2.0,2.0,0.0,0.07,22,9,0,1,0.10401656314699793
4775,10.9,120.0,5.0,5.0,5.0,0.0,0.09,22,9,1,0,0.10401656314699793
4776,5.5,75.0,2.0,2.0,2.0,1.0,0.07,22,9,1,0,0.10401656314699793
4777,4.0,41.0,3.0,3.0,2.0,1.0,0.1,22,9,1,0,0.10401656314699793
4778,9.38,100.0,5.0,4.0,4.0,0.0,0.09,22,9,1,0,0.10401656314699793
4779,4.0,45.0,4.0,3.0,3.0,1.0,0.09,22,9,0,1,0.10401656314699793
4780,4.0,45.0,3.0,3.0,3.0,0.0,0.09,22,9,0,1,0.10401656314699793
4781,10.7,64.0,3.0,3.0,3.0,1.0,0.17,22,9,0,1,0.10401656314699793
4782,6.5,82.0,4.0,3.0,3.0,1.0,0.08,22,9,0,1,0.10401656314699793
4783,4.2,48.0,3.0,2.0,3.0,1.0,0.09,22,9,0,1,0.10401656314699793
4784,4.99,110.0,4.0,3.0,3.0,0.0,0.05,22,9,0,0,0.10401656314699793
4785,12.38,90.0,5.0,4.0,5.0,1.0,0.14,22,9,0,0,0.10401656314699793
4786,9.0,72.0,5.0,4.0,4.0,1.0,0.12,22,9,0,0,0.10401656314699793
4787,4.0,45.0,4.0,3.0,3.0,0.0,0.09,22,9,0,1,0.10401656314699793
4788,5.0,40.0,3.0,3.0,3.0,1.0,0.12,22,9,0,0,0.10401656314699793
4789,9.68,80.0,4.0,4.0,4.0,1.0,0.12,22,9,0,1,0.10401656314699793
4790,3.2,35.0,4.0,3.0,4.0,1.0,0.09,22,9,0,1,0.10401656314699793
4791,3.0,35.0,3.0,3.0,4.0,1.0,0.09,22,9,0,1,0.10401656314699793
4792,13.5,123.0,4.0,5.0,3.0,1.0,0.11,22,9,0,1,0.10401656314699793
4793,3.7,39.0,2.0,3.0,4.0,0.0,0.09,22,9,1,0,0.10401656314699793
4794,4.98,64.0,4.0,3.0,3.0,1.0,0.08,22,9,1,0,0.10401656314699793
4795,3.8,56.0,2.0,2.0,3.0,0.0,0.07,22,9,0,1,0.10401656314699793
4796,9.68,90.0,4.0,4.0,3.0,1.0,0.11,22,9,1,0,0.10401656314699793
4797,7.0,82.0,4.0,4.0,3.0,0.0,0.09,22,9,0,1,0.10401656314699793
4798,8.38,73.0,4.0,4.0,4.0,1.0,0.11,22,9,0,1,0.10401656314699793
4799,6.98,100.0,4.0,3.0,3.0,0.0,0.07,22,9,0,1,0.10401656314699793
4800,4.6,44.0,2.0,2.0,2.0,0.0,0.1,22,9,0,1,0.10401656314699793
4801,7.68,80.0,4.0,3.0,4.0,0.0,0.1,22,9,0,1,0.10401656314699793
4802,4.3,48.0,2.0,2.0,2.0,0.0,0.09,22,9,0,1,0.10401656314699793
4803,8.38,78.0,4.0,4.0,4.0,0.0,0.11,22,9,0,1,0.10401656314699793
4804,1.95,28.0,2.0,2.0,2.0,0.0,0.07,22,8,0,0,0.10401656314699793
4805,5.5,72.0,2.0,2.0,3.0,0.0,0.08,22,8,0,0,0.10401656314699793
4806,2.0,24.0,1.0,2.0,2.0,0.0,0.08,22,8,0,0,0.10401656314699793
4807,5.3,64.0,2.0,2.0,2.0,0.0,0.08,22,8,0,0,0.10401656314699793
4808,7.38,108.0,4.0,4.0,3.0,0.0,0.07,22,8,1,0,0.10401656314699793
4809,5.4,60.0,3.0,2.0,2.0,1.0,0.09,22,8,0,1,0.10401656314699793
4810,10.58,100.0,5.0,4.0,3.0,1.0,0.11,22,8,1,0,0.10401656314699793
4811,4.8,70.0,4.0,3.0,2.0,1.0,0.07,22,8,0,1,0.10401656314699793
4812,5.19,60.0,3.0,3.0,2.0,0.0,0.09,22,8,0,0,0.10401656314699793
4813,5.1,60.0,3.0,3.0,2.0,1.0,0.08,22,8,0,1,0.10401656314699793
4814,6.0,34.0,3.0,2.0,4.0,1.0,0.18,22,8,0,1,0.10401656314699793
4815,10.38,80.0,4.0,4.0,4.0,1.0,0.13,22,8,1,0,0.10401656314699793
4816,5.95,48.0,2.0,3.0,2.0,0.0,0.12,22,8,1,0,0.10401656314699793
4817,3.1,55.0,3.0,2.0,2.0,1.0,0.06,22,8,0,1,0.10401656314699793
4818,5.8,50.0,3.0,3.0,3.0,1.0,0.12,22,8,0,1,0.10401656314699793
4819,8.86,100.0,4.0,3.0,3.0,1.0,0.09,22,8,0,1,0.10401656314699793
4820,6.5,56.0,4.0,4.0,3.0,1.0,0.12,22,8,1,0,0.10401656314699793
4821,6.0,51.0,2.0,2.0,3.0,1.0,0.12,22,8,0,0,0.10401656314699793
4822,6.0,30.0,2.0,2.0,3.0,1.0,0.2,22,8,1,0,0.10401656314699793
4823,10.8,80.0,5.0,5.0,5.0,1.0,0.14,22,8,1,0,0.10401656314699793
4824,3.5,57.0,2.0,2.0,2.0,0.0,0.06,22,8,0,0,0.10401656314699793
4825,10.8,72.0,4.0,5.0,4.0,1.0,0.15,22,8,1,0,0.10401656314699793
4826,4.9,60.0,3.0,3.0,3.0,1.0,0.08,22,8,0,1,0.10401656314699793
4827,6.0,30.0,2.0,3.0,3.0,1.0,0.2,22,8,0,1,0.10401656314699793
4828,6.0,63.05,3.0,1.0,3.0,1.0,0.1,22,8,0,1,0.10401656314699793
4829,2.95,39.0,3.0,2.0,4.0,0.0,0.08,22,8,0,0,0.10401656314699793
4830,10.99,72.0,4.0,5.0,4.0,1.0,0.15,22,8,1,0,0.10401656314699793
4831,10.99,72.0,4.0,5.0,4.0,0.0,0.15,22,8,1,0,0.10401656314699793
4832,3.3,39.0,2.0,2.0,2.0,0.0,0.08,22,8,0,0,0.10401656314699793
4833,8.5,80.0,5.0,5.0,4.0,0.0,0.11,22,8,1,0,0.10401656314699793
4834,10.98,75.0,6.0,4.0,5.0,1.0,0.15,22,8,1,0,0.10401656314699793
4835,3.7,26.0,2.0,2.0,2.0,0.0,0.14,22,8,0,1,0.10401656314699793
4836,3.7,27.0,2.0,2.0,2.0,1.0,0.14,22,8,0,1,0.10401656314699793
4837,2.6,48.0,2.0,2.0,2.0,0.0,0.05,22,8,0,0,0.10401656314699793
4838,3.8,45.0,3.0,3.0,2.0,1.0,0.08,22,8,0,1,0.10401656314699793
4839,5.95,62.0,3.0,4.0,3.0,0.0,0.1,22,8,0,0,0.10401656314699793
4840,4.2,40.0,3.0,2.0,2.0,0.0,0.11,22,8,0,1,0.10401656314699793
4841,4.2,40.0,3.0,2.0,2.0,0.0,0.11,22,8,0,0,0.10401656314699793
4842,6.0,96.0,3.0,2.0,1.0,0.0,0.06,22,8,1,0,0.10401656314699793
4843,5.7,66.0,3.0,3.0,2.0,1.0,0.09,22,8,0,0,0.10401656314699793
4844,4.2,33.0,2.0,3.0,3.0,1.0,0.13,22,8,0,0,0.10401656314699793
4845,4.25,52.0,2.0,2.0,2.0,0.0,0.08,22,8,0,0,0.10401656314699793
4846,8.38,90.0,5.0,4.0,4.0,1.0,0.09,22,8,0,1,0.10401656314699793
4847,2.5,30.0,2.0,2.0,2.0,0.0,0.08,22,8,0,0,0.10401656314699793
4848,13.38,78.0,5.0,4.0,5.0,1.0,0.17,22,8,1,0,0.10401656314699793
4849,10.88,118.0,6.0,5.0,5.0,1.0,0.09,22,8,0,1,0.10401656314699793
4850,2.55,20.0,2.0,2.0,4.0,1.0,0.13,22,8,1,0,0.10401656314699793
4851,3.2,30.0,3.0,2.0,2.0,0.0,0.11,22,8,1,0,0.10401656314699793
4852,4.08,49.0,2.0,2.0,2.0,0.0,0.08,22,8,0,1,0.10401656314699793
4853,3.4,31.0,3.0,2.0,2.0,0.0,0.11,22,8,1,0,0.10401656314699793
4854,12.5,101.0,3.0,2.0,2.0,1.0,0.12,22,8,1,0,0.10401656314699793
4855,10.7,95.0,3.0,2.0,2.0,0.0,0.11,22,8,1,0,0.10401656314699793
4856,7.3,75.0,4.0,3.0,5.0,1.0,0.1,22,8,1,0,0.10401656314699793
4857,9.8,72.0,5.0,6.0,4.0,1.0,0.14,22,8,0,1,0.10401656314699793
4858,3.5,31.0,2.0,2.0,2.0,0.0,0.11,22,8,0,1,0.10401656314699793
4859,4.7,52.0,2.0,2.0,2.0,1.0,0.09,22,8,0,1,0.10401656314699793
4860,7.18,68.0,5.0,4.0,5.0,1.0,0.11,22,8,0,1,0.10401656314699793
4861,3.5,64.0,3.0,2.0,2.0,1.0,0.05,22,8,0,0,0.10401656314699793
4862,4.9,45.0,3.0,2.0,3.0,0.0,0.11,22,8,1,0,0.10401656314699793
4863,7.28,68.0,5.0,4.0,5.0,1.0,0.11,22,8,0,0,0.10401656314699793
4864,5.35,62.0,2.0,3.0,3.0,1.0,0.09,22,8,0,1,0.10401656314699793
4865,4.1,53.0,3.0,2.0,2.0,0.0,0.08,22,8,0,0,0.10401656314699793
4866,6.0,80.0,4.0,3.0,2.0,0.0,0.08,22,8,0,1,0.10401656314699793
4867,6.5,62.0,4.0,4.0,4.0,1.0,0.1,22,8,0,0,0.10401656314699793
4868,10.5,88.0,3.0,4.0,2.0,1.0,0.12,22,8,0,1,0.10401656314699793
4869,4.6,60.0,4.0,4.0,4.0,0.0,0.08,22,7,0,1,0.10401656314699793
4870,3.0,21.0,2.0,2.0,2.0,0.0,0.14,22,7,1,0,0.10401656314699793
4871,4.9,47.0,2.0,2.0,2.0,0.0,0.1,22,7,0,1,0.10401656314699793
4872,3.5,60.0,6.0,2.0,2.0,0.0,0.06,22,7,1,0,0.10401656314699793
4873,2.3,47.0,2.0,1.0,2.0,1.0,0.05,22,7,0,0,0.10401656314699793
4874,4.8,44.0,2.0,2.0,3.0,0.0,0.11,22,7,1,0,0.10401656314699793
4875,2.55,27.0,1.0,2.0,2.0,1.0,0.09,22,7,0,1,0.10401656314699793
4876,4.7,42.0,5.0,3.0,3.0,1.0,0.11,22,7,0,0,0.10401656314699793
4877,2.9,24.0,2.0,2.0,2.0,0.0,0.12,22,7,0,0,0.10401656314699793
4878,5.1,52.0,3.0,2.0,3.0,0.0,0.1,22,7,0,1,0.10401656314699793
4879,10.9,88.0,3.0,4.0,1.0,0.0,0.12,22,7,0,0,0.10401656314699793
4880,5.5,55.0,4.0,5.0,4.0,1.0,0.1,22,7,0,1,0.10401656314699793
4881,15.0,278.0,10.0,5.0,4.0,1.0,0.05,22,7,1,0,0.10401656314699793
4882,5.5,55.0,4.0,4.0,2.0,1.0,0.1,22,7,0,1,0.10401656314699793
4883,8.6,92.0,2.0,3.0,3.0,1.0,0.09,22,7,0,1,0.10401656314699793
4884,4.5,60.0,2.0,2.0,3.0,0.0,0.08,22,7,0,0,0.10401656314699793
4885,5.6,70.0,6.0,5.0,4.0,1.0,0.08,22,7,0,1,0.10401656314699793
4886,3.0,48.0,2.0,2.0,2.0,0.0,0.06,22,7,0,0,0.10401656314699793
4887,4.8,70.0,4.0,4.0,2.0,1.0,0.07,22,7,0,1,0.10401656314699793
4888,4.9,60.0,3.0,3.0,3.0,1.0,0.08,22,7,1,0,0.10401656314699793
4889,3.8,48.0,2.0,2.0,2.0,0.0,0.08,22,7,0,0,0.10401656314699793
4890,4.7,44.0,4.0,4.0,4.0,0.0,0.11,22,7,1,0,0.10401656314699793
4891,3.3,32.0,2.0,3.0,3.0,1.0,0.1,22,7,1,0,0.10401656314699793
4892,5.8,80.0,4.0,3.0,2.0,0.0,0.07,22,7,0,1,0.10401656314699793
4893,4.9,54.0,2.0,2.0,3.0,0.0,0.09,22,7,1,0,0.10401656314699793
4894,4.9,64.0,2.0,2.0,3.0,1.0,0.08,22,7,0,1,0.10401656314699793
4895,9.5,72.0,4.0,4.0,4.0,1.0,0.13,22,7,0,1,0.10401656314699793
4896,16.8,144.0,2.0,1.0,4.0,0.0,0.12,22,7,0,1,0.10401656314699793
4897,6.0,100.0,5.0,5.0,3.0,1.0,0.06,22,7,0,1,0.10401656314699793
4898,6.5,100.0,5.0,5.0,4.0,1.0,0.06,22,7,0,1,0.10401656314699793
4899,8.6,78.0,5.0,5.0,4.0,1.0,0.11,22,7,1,0,0.10401656314699793
4900,6.9,80.0,6.0,5.0,3.0,0.0,0.09,22,7,0,0,0.10401656314699793
4901,4.0,63.05,2.0,2.0,2.0,1.0,0.06,22,7,1,0,0.10401656314699793
4902,4.5,44.0,4.0,3.0,3.0,0.0,0.1,22,7,0,0,0.10401656314699793
4903,4.35,38.0,3.0,3.0,3.0,1.0,0.11,22,7,0,1,0.10401656314699793
4904,9.7,90.0,4.0,4.0,3.0,1.0,0.11,22,7,1,0,0.10401656314699793
4905,4.6,46.0,5.0,5.0,5.0,1.0,0.1,22,7,1,0,0.10401656314699793
4906,5.0,80.0,3.0,3.0,2.0,1.0,0.06,22,7,1,0,0.10401656314699793
4907,4.8,52.0,3.0,3.0,3.0,0.0,0.09,22,7,0,0,0.10401656314699793
4908,3.0,34.0,2.0,2.0,2.0,0.0,0.09,22,6,0,0,0.10401656314699793
4909,6.1,52.0,3.0,3.0,3.0,0.0,0.12,22,6,0,0,0.10401656314699793
4910,4.7,52.0,3.0,3.0,5.0,1.0,0.09,22,6,0,0,0.10401656314699793
4911,3.3,26.0,2.0,2.0,2.0,0.0,0.13,22,6,0,0,0.10401656314699793
4912,4.5,44.0,3.0,3.0,4.0,1.0,0.1,22,6,0,0,0.10401656314699793
4913,4.0,45.0,2.0,2.0,3.0,1.0,0.09,22,6,1,0,0.10401656314699793
4914,6.25,51.0,2.0,3.0,3.0,1.0,0.12,22,6,1,0,0.10401656314699793
4915,4.4,44.0,3.0,3.0,3.0,1.0,0.1,22,6,0,0,0.10401656314699793
4916,3.7,42.0,2.0,2.0,3.0,1.0,0.09,22,6,0,0,0.10401656314699793
4917,3.6,30.0,3.0,3.0,2.0,1.0,0.12,22,6,1,0,0.10401656314699793
4918,8.9,82.0,1.0,6.0,5.0,1.0,0.11,22,6,0,1,0.10401656314699793
4919,8.9,82.0,4.0,6.0,5.0,1.0,0.11,22,6,0,1,0.10401656314699793
4920,4.0,65.0,2.0,2.0,2.0,1.0,0.06,22,6,0,1,0.10401656314699793
4921,3.5,33.0,2.0,2.0,2.0,1.0,0.11,22,6,1,0,0.10401656314699793
4922,3.9,38.0,3.0,3.0,3.0,1.0,0.1,22,6,1,0,0.10401656314699793
4923,10.0,95.0,11.0,12.0,4.0,0.0,0.11,22,6,1,0,0.10401656314699793
4924,3.95,38.0,2.0,3.0,4.0,0.0,0.1,22,6,1,0,0.10401656314699793
4925,4.0,60.0,2.0,2.0,2.0,1.0,0.07,22,6,0,1,0.10401656314699793
4926,4.35,48.0,3.0,3.0,3.0,1.0,0.09,22,6,0,1,0.10401656314699793
4927,4.5,44.0,2.0,3.0,3.0,0.0,0.1,22,6,0,0,0.10401656314699793
4928,3.8,40.0,2.0,2.0,2.0,0.0,0.1,22,6,0,0,0.10401656314699793
4929,10.0,64.0,4.0,4.0,4.0,1.0,0.16,22,6,1,0,0.10401656314699793
4930,5.7,38.0,3.0,3.0,4.0,0.0,0.15,22,6,1,0,0.10401656314699793
4931,4.2,70.0,3.0,2.0,3.0,0.0,0.06,22,6,0,0,0.10401656314699793
4932,6.1,90.0,4.0,4.0,3.0,1.0,0.07,22,6,0,1,0.10401656314699793
4933,5.1,81.0,2.0,3.0,2.0,1.0,0.06,22,6,0,1,0.10401656314699793
4934,3.9,45.0,2.0,2.0,3.0,0.0,0.09,22,6,1,0,0.10401656314699793
4935,3.2,42.0,2.0,2.0,2.0,0.0,0.08,22,6,0,0,0.10401656314699793
4936,4.1,30.0,2.0,2.0,3.0,0.0,0.14,22,6,0,0,0.10401656314699793
4937,4.3,53.0,1.0,1.0,3.0,0.0,0.08,22,6,0,0,0.10401656314699793
4938,5.5,58.0,2.0,2.0,2.0,1.0,0.09,22,6,1,0,0.10401656314699793
4939,4.65,60.0,2.0,3.0,2.0,1.0,0.08,22,6,1,0,0.10401656314699793
4940,4.1,38.0,2.0,3.0,3.0,1.0,0.11,22,6,0,1,0.10401656314699793
4941,7.5,62.0,4.0,4.0,4.0,1.0,0.12,22,5,0,1,0.10401656314699793
4942,4.95,46.0,3.0,2.0,4.0,0.0,0.11,22,5,1,0,0.10401656314699793
4943,12.3,78.0,5.0,4.0,6.0,0.0,0.16,22,5,1,0,0.10401656314699793
4944,3.19,46.0,2.0,2.0,2.0,0.0,0.07,22,5,0,1,0.10401656314699793
4945,4.1,60.0,2.0,2.0,2.0,0.0,0.07,22,5,0,1,0.10401656314699793
4946,4.35,34.0,2.0,3.0,4.0,1.0,0.13,22,5,1,0,0.10401656314699793
4947,5.4,49.0,4.0,3.0,4.0,1.0,0.11,22,5,0,1,0.10401656314699793
4948,2.65,41.0,2.0,2.0,2.0,0.0,0.06,22,5,0,0,0.10401656314699793
4949,3.6,42.0,3.0,2.0,3.0,0.0,0.09,22,5,0,0,0.10401656314699793
4950,4.4,58.0,2.0,2.0,1.0,0.0,0.08,22,5,1,0,0.10401656314699793
4951,4.5,40.0,3.0,3.0,4.0,1.0,0.11,22,5,0,1,0.10401656314699793
4952,4.9,56.0,2.0,2.0,2.0,1.0,0.09,22,5,0,1,0.10401656314699793
4953,3.7,60.0,2.0,2.0,2.0,0.0,0.06,22,5,0,1,0.10401656314699793
4954,3.2,43.0,3.0,2.0,2.0,1.0,0.07,22,5,0,1,0.10401656314699793
4955,4.9,55.0,2.0,2.0,3.0,1.0,0.09,22,5,0,1,0.10401656314699793
4956,5.8,67.4,3.0,4.0,2.0,0.0,0.09,22,5,0,1,0.10401656314699793
4957,2.85,17.0,2.0,3.0,2.0,1.0,0.17,22,5,0,0,0.10401656314699793
4958,4.8,56.0,3.0,3.0,3.0,1.0,0.09,22,5,0,0,0.10401656314699793
4959,2.15,63.05,2.0,3.0,3.0,0.0,0.03,22,5,1,0,0.10401656314699793
4960,3.7,39.0,3.0,2.0,3.0,1.0,0.09,22,5,0,1,0.10401656314699793
4961,12.0,122.0,4.0,4.0,3.0,1.0,0.1,22,5,1,0,0.10401656314699793
4962,5.8,48.0,3.0,3.0,3.0,0.0,0.12,22,5,0,0,0.10401656314699793
4963,3.7,52.0,4.0,2.0,2.0,1.0,0.07,22,5,0,0,0.10401656314699793
4964,4.5,44.0,4.0,3.0,4.0,0.0,0.1,22,5,0,0,0.10401656314699793
4965,2.95,48.0,2.0,2.0,3.0,1.0,0.06,22,5,0,0,0.10401656314699793
4966,5.95,48.0,5.0,5.0,5.0,0.0,0.12,22,5,0,1,0.10401656314699793
4967,5.9,63.0,4.0,5.0,3.0,1.0,0.09,22,5,0,1,0.10401656314699793
4968,3.85,46.0,2.0,2.0,4.0,0.0,0.08,22,5,1,0,0.10401656314699793
